idstatefrom,idaction,idstateto,probability,reward
1,10,7,0.0189166389113009,-5.780000000000001
1,10,8,0.0075666555645203,-10.82
1,10,9,0.0022699966693561,-15.86
1,10,10,0.0004539993338712,-20.9
1,10,11,4.539993338712231e-05,-25.94
2,0,0,0.9995006007327416,9.979999999999997
2,0,1,0.0004539993338712,4.94
2,0,2,4.53999333871223e-05,-0.1
2,1,0,0.9972306040633856,11.99
2,1,1,0.0022699966693561,6.95
2,1,2,0.0004539993338712,1.91
2,1,3,4.539993338712231e-05,-3.1300000000000003
2,2,0,0.9896639484988652,14.490000000000004
2,2,1,0.0075666555645203,9.45
2,2,2,0.0022699966693561,4.41
2,2,3,0.0004539993338712,-0.6300000000000008
2,2,4,4.53999333871223e-05,-5.670000000000001
2,3,0,0.970747309587564,16.990000000000006
2,3,1,0.0189166389113009,11.95
2,3,2,0.0075666555645203,6.91
2,3,3,0.0022699966693561,1.8699999999999992
2,3,4,0.0004539993338712,-3.17
2,3,5,4.53999333871223e-05,-8.21
2,4,0,0.9329140317649622,19.49000000000001
2,4,1,0.0378332778226019,14.45
2,4,2,0.0189166389113009,9.41
2,4,3,0.0075666555645203,4.369999999999999
2,4,4,0.0022699966693561,-0.6699999999999999
2,4,5,0.0004539993338712,-5.710000000000001
2,4,6,4.53999333871223e-05,-10.750000000000002
2,5,0,0.8698585687272922,21.989999999999988
2,5,1,0.0630554630376699,16.95
2,5,2,0.0378332778226019,11.910000000000002
2,5,3,0.0189166389113009,6.869999999999999
2,5,4,0.0075666555645203,1.83
2,5,5,0.0022699966693561,-3.210000000000001
2,5,6,0.0004539993338712,-8.250000000000002
2,5,7,4.53999333871223e-05,-13.29
2,6,0,0.7797793358163352,24.49000000000001
2,6,1,0.090079232910957,19.45
2,6,2,0.0630554630376699,14.41
2,6,3,0.0378332778226019,9.37
2,6,4,0.0189166389113009,4.33
2,6,5,0.0075666555645203,-0.7100000000000009
2,6,6,0.0022699966693561,-5.750000000000002
2,6,7,0.0004539993338712,-10.79
2,6,8,4.53999333871223e-05,-15.830000000000002
2,7,0,0.6671802946776392,26.99000000000001
2,7,1,0.1125990411386961,21.950000000000003
2,7,2,0.090079232910957,16.91
2,7,3,0.0630554630376699,11.870000000000005
2,7,4,0.0378332778226019,6.830000000000005
2,7,5,0.0189166389113009,1.7900000000000027
2,7,6,0.0075666555645203,-3.2499999999999982
2,7,7,0.0022699966693561,-8.29
2,7,8,0.0004539993338712,-13.329999999999997
2,7,9,4.53999333871223e-05,-18.37
2,8,0,0.5420702489679767,29.490000000000013
2,8,1,0.1251100457096624,24.450000000000003
2,8,2,0.1125990411386961,19.41
2,8,3,0.090079232910957,14.37
2,8,4,0.0630554630376699,9.330000000000002
2,8,5,0.0378332778226019,4.290000000000003
2,8,6,0.0189166389113009,-0.75
2,8,7,0.0075666555645203,-5.790000000000001
2,8,8,0.0022699966693561,-10.829999999999998
2,8,9,0.0004539993338712,-15.87
2,8,10,4.539993338712231e-05,-20.91
2,9,0,0.4169602032583142,31.990000000000016
2,9,1,0.1251100457096624,26.950000000000003
2,9,2,0.1251100457096624,21.91
2,9,3,0.1125990411386961,16.87
2,9,4,0.090079232910957,11.829999999999998
2,9,5,0.0630554630376699,6.789999999999999
2,9,6,0.0378332778226019,1.75
2,9,7,0.0189166389113009,-3.2900000000000027
2,9,8,0.0075666555645203,-8.33
2,9,9,0.0022699966693561,-13.37
2,9,10,0.0004539993338712,-18.410000000000004
2,9,11,4.539993338712231e-05,-23.450000000000003
2,10,0,0.3032237980677119,34.49000000000001
2,10,1,0.1137364051906022,29.45
2,10,2,0.1251100457096624,24.410000000000004
2,10,3,0.1251100457096624,19.370000000000005
2,10,4,0.1125990411386961,14.330000000000002
2,10,5,0.090079232910957,9.29
2,10,6,0.0630554630376699,4.25
2,10,7,0.0378332778226019,-0.7899999999999991
2,10,8,0.0189166389113009,-5.829999999999998
2,10,9,0.0075666555645203,-10.87
2,10,10,0.0022699966693561,-15.91
2,10,11,0.0004539993338712,-20.950000000000003
2,10,12,4.539993338712231e-05,-25.99
3,0,0,0.9972306040633856,14.970000000000006
3,0,1,0.0022699966693561,9.93
3,0,2,0.0004539993338712,4.890000000000001
3,0,3,4.539993338712231e-05,-0.15
3,1,0,0.9896639484988652,16.98
3,1,1,0.0075666555645203,11.94
3,1,2,0.0022699966693561,6.9
3,1,3,0.0004539993338712,1.86
3,1,4,4.53999333871223e-05,-3.1800000000000006
3,2,0,0.970747309587564,19.48
3,2,1,0.0189166389113009,14.44
3,2,2,0.0075666555645203,9.4
3,2,3,0.0022699966693561,4.359999999999999
3,2,4,0.0004539993338712,-0.6800000000000006
3,2,5,4.53999333871223e-05,-5.720000000000001
3,3,0,0.9329140317649622,21.97999999999999
3,3,1,0.0378332778226019,16.94
3,3,2,0.0189166389113009,11.9
3,3,3,0.0075666555645203,6.859999999999999
3,3,4,0.0022699966693561,1.8200000000000005
3,3,5,0.0004539993338712,-3.2200000000000006
3,3,6,4.53999333871223e-05,-8.260000000000002
3,4,0,0.8698585687272922,24.479999999999983
3,4,1,0.0630554630376699,19.44
3,4,2,0.0378332778226019,14.400000000000002
3,4,3,0.0189166389113009,9.36
3,4,4,0.0075666555645203,4.32
3,4,5,0.0022699966693561,-0.7200000000000006
3,4,6,0.0004539993338712,-5.760000000000002
3,4,7,4.53999333871223e-05,-10.8
3,5,0,0.7797793358163352,26.98
3,5,1,0.090079232910957,21.94
3,5,2,0.0630554630376699,16.9
3,5,3,0.0378332778226019,11.86
3,5,4,0.0189166389113009,6.82
3,5,5,0.0075666555645203,1.7799999999999994
3,5,6,0.0022699966693561,-3.2600000000000016
3,5,7,0.0004539993338712,-8.3
3,5,8,4.53999333871223e-05,-13.340000000000002
3,6,0,0.6671802946776392,29.48000000000001
3,6,1,0.1125990411386961,24.44
3,6,2,0.090079232910957,19.4
3,6,3,0.0630554630376699,14.36
3,6,4,0.0378332778226019,9.320000000000002
3,6,5,0.0189166389113009,4.279999999999999
3,6,6,0.0075666555645203,-0.7600000000000016
3,6,7,0.0022699966693561,-5.800000000000001
3,6,8,0.0004539993338712,-10.840000000000002
3,6,9,4.53999333871223e-05,-15.88
3,7,0,0.5420702489679767,31.98000000000001
3,7,1,0.1251100457096624,26.940000000000005
3,7,2,0.1125990411386961,21.9
3,7,3,0.090079232910957,16.860000000000003
3,7,4,0.0630554630376699,11.820000000000004
3,7,5,0.0378332778226019,6.780000000000005
3,7,6,0.0189166389113009,1.740000000000002
3,7,7,0.0075666555645203,-3.299999999999999
3,7,8,0.0022699966693561,-8.339999999999996
3,7,9,0.0004539993338712,-13.379999999999995
3,7,10,4.539993338712231e-05,-18.42
3,8,0,0.4169602032583142,34.480000000000004
3,8,1,0.1251100457096624,29.440000000000005
3,8,2,0.1251100457096624,24.4
3,8,3,0.1125990411386961,19.360000000000003
3,8,4,0.090079232910957,14.32
3,8,5,0.0630554630376699,9.28
3,8,6,0.0378332778226019,4.240000000000002
3,8,7,0.0189166389113009,-0.8000000000000007
3,8,8,0.0075666555645203,-5.839999999999998
3,8,9,0.0022699966693561,-10.88
3,8,10,0.0004539993338712,-15.92
3,8,11,4.539993338712231e-05,-20.96
3,9,0,0.3032237980677119,36.98000000000002
3,9,1,0.1137364051906022,31.94
3,9,2,0.1251100457096624,26.9
3,9,3,0.1251100457096624,21.860000000000003
3,9,4,0.1125990411386961,16.82
3,9,5,0.090079232910957,11.779999999999998
3,9,6,0.0630554630376699,6.739999999999998
3,9,7,0.0378332778226019,1.6999999999999993
3,9,8,0.0189166389113009,-3.34
3,9,9,0.0075666555645203,-8.38
3,9,10,0.0022699966693561,-13.420000000000002
3,9,11,0.0004539993338712,-18.46
3,9,12,4.539993338712231e-05,-23.500000000000004
3,10,0,0.2084434604088769,39.47999999999997
3,10,1,0.0947803376588351,34.44
3,10,2,0.1137364051906022,29.4
3,10,3,0.1251100457096624,24.360000000000007
3,10,4,0.1251100457096624,19.320000000000004
3,10,5,0.1125990411386961,14.28
3,10,6,0.090079232910957,9.239999999999998
3,10,7,0.0630554630376699,4.199999999999999
3,10,8,0.0378332778226019,-0.8399999999999963
3,10,9,0.0189166389113009,-5.879999999999999
3,10,10,0.0075666555645203,-10.92
3,10,11,0.0022699966693561,-15.96
3,10,12,0.0004539993338712,-21.0
3,10,13,4.53999333871223e-05,-26.04
4,0,0,0.9896639484988652,19.96
4,0,1,0.0075666555645203,14.92
4,0,2,0.0022699966693561,9.88
4,0,3,0.0004539993338712,4.84
4,0,4,4.53999333871223e-05,-0.2
4,1,0,0.970747309587564,21.97
4,1,1,0.0189166389113009,16.93
4,1,2,0.0075666555645203,11.89
4,1,3,0.0022699966693561,6.85
4,1,4,0.0004539993338712,1.81
4,1,5,4.53999333871223e-05,-3.2300000000000004
4,2,0,0.9329140317649622,24.47
4,2,1,0.0378332778226019,19.430000000000003
4,2,2,0.0189166389113009,14.39
4,2,3,0.0075666555645203,9.35
4,2,4,0.0022699966693561,4.31
4,2,5,0.0004539993338712,-0.7300000000000004
4,2,6,4.53999333871223e-05,-5.7700000000000005
4,3,0,0.8698585687272922,26.96999999999999
4,3,1,0.0630554630376699,21.93
4,3,2,0.0378332778226019,16.89
4,3,3,0.0189166389113009,11.85
4,3,4,0.0075666555645203,6.8100000000000005
4,3,5,0.0022699966693561,1.7699999999999996
4,3,6,0.0004539993338712,-3.2700000000000014
4,3,7,4.53999333871223e-05,-8.31
4,4,0,0.7797793358163352,29.46999999999999
4,4,1,0.090079232910957,24.43
4,4,2,0.0630554630376699,19.39
4,4,3,0.0378332778226019,14.35
4,4,4,0.0189166389113009,9.31
4,4,5,0.0075666555645203,4.27
4,4,6,0.0022699966693561,-0.7700000000000014
4,4,7,0.0004539993338712,-5.8100000000000005
4,4,8,4.53999333871223e-05,-10.85
4,5,0,0.6671802946776392,31.97000000000001
4,5,1,0.1125990411386961,26.93
4,5,2,0.090079232910957,21.89
4,5,3,0.0630554630376699,16.85
4,5,4,0.0378332778226019,11.810000000000002
4,5,5,0.0189166389113009,6.77
4,5,6,0.0075666555645203,1.7299999999999986
4,5,7,0.0022699966693561,-3.3100000000000005
4,5,8,0.0004539993338712,-8.350000000000001
4,5,9,4.53999333871223e-05,-13.39
4,6,0,0.5420702489679767,34.47
4,6,1,0.1251100457096624,29.43
4,6,2,0.1125990411386961,24.39
4,6,3,0.090079232910957,19.35
4,6,4,0.0630554630376699,14.31
4,6,5,0.0378332778226019,9.27
4,6,6,0.0189166389113009,4.229999999999999
4,6,7,0.0075666555645203,-0.8100000000000005
4,6,8,0.0022699966693561,-5.850000000000001
4,6,9,0.0004539993338712,-10.89
4,6,10,4.539993338712231e-05,-15.93
4,7,0,0.4169602032583142,36.97
4,7,1,0.1251100457096624,31.930000000000007
4,7,2,0.1251100457096624,26.890000000000004
4,7,3,0.1125990411386961,21.850000000000005
4,7,4,0.090079232910957,16.810000000000002
4,7,5,0.0630554630376699,11.770000000000003
4,7,6,0.0378332778226019,6.730000000000004
4,7,7,0.0189166389113009,1.6900000000000013
4,7,8,0.0075666555645203,-3.349999999999996
4,7,9,0.0022699966693561,-8.389999999999997
4,7,10,0.0004539993338712,-13.429999999999998
4,7,11,4.539993338712231e-05,-18.47
4,8,0,0.3032237980677119,39.47000000000002
4,8,1,0.1137364051906022,34.43
4,8,2,0.1251100457096624,29.390000000000004
4,8,3,0.1251100457096624,24.350000000000005
4,8,4,0.1125990411386961,19.31
4,8,5,0.090079232910957,14.27
4,8,6,0.0630554630376699,9.23
4,8,7,0.0378332778226019,4.190000000000001
4,8,8,0.0189166389113009,-0.8499999999999979
4,8,9,0.0075666555645203,-5.889999999999999
4,8,10,0.0022699966693561,-10.93
4,8,11,0.0004539993338712,-15.97
4,8,12,4.539993338712231e-05,-21.01
4,9,0,0.2084434604088769,41.96999999999999
4,9,1,0.0947803376588351,36.93
4,9,2,0.1137364051906022,31.89
4,9,3,0.1251100457096624,26.850000000000005
4,9,4,0.1251100457096624,21.81
4,9,5,0.1125990411386961,16.77
4,9,6,0.090079232910957,11.729999999999997
4,9,7,0.0630554630376699,6.689999999999998
4,9,8,0.0378332778226019,1.650000000000002
4,9,9,0.0189166389113009,-3.390000000000001
4,9,10,0.0075666555645203,-8.430000000000001
4,9,11,0.0022699966693561,-13.470000000000002
4,9,12,0.0004539993338712,-18.510000000000005
4,9,13,4.53999333871223e-05,-23.55
4,10,0,0.1355355083636192,44.46999999999996
4,10,1,0.0729079520452577,39.43000000000001
4,10,2,0.0947803376588351,34.39
4,10,3,0.1137364051906022,29.35
4,10,4,0.1251100457096624,24.31000000000001
4,10,5,0.1251100457096624,19.270000000000003
4,10,6,0.1125990411386961,14.23
4,10,7,0.090079232910957,9.189999999999998
4,10,8,0.0630554630376699,4.150000000000002
4,10,9,0.0378332778226019,-0.889999999999997
4,10,10,0.0189166389113009,-5.93
4,10,11,0.0075666555645203,-10.97
4,10,12,0.0022699966693561,-16.01
4,10,13,0.0004539993338712,-21.05
4,10,14,4.53999333871223e-05,-26.09
5,0,0,0.970747309587564,24.95
5,0,1,0.0189166389113009,19.91
5,0,2,0.0075666555645203,14.87
5,0,3,0.0022699966693561,9.83
5,0,4,0.0004539993338712,4.79
5,0,5,4.53999333871223e-05,-0.25
5,1,0,0.9329140317649622,26.95999999999999
5,1,1,0.0378332778226019,21.92
5,1,2,0.0189166389113009,16.88
5,1,3,0.0075666555645203,11.84
5,1,4,0.0022699966693561,6.8
5,1,5,0.0004539993338712,1.7599999999999998
5,1,6,4.53999333871223e-05,-3.28
5,2,0,0.8698585687272922,29.46
5,2,1,0.0630554630376699,24.42
5,2,2,0.0378332778226019,19.380000000000003
5,2,3,0.0189166389113009,14.34
5,2,4,0.0075666555645203,9.3
5,2,5,0.0022699966693561,4.26
5,2,6,0.0004539993338712,-0.7800000000000002
5,2,7,4.53999333871223e-05,-5.82
5,3,0,0.7797793358163352,31.96000000000001
5,3,1,0.090079232910957,26.92
5,3,2,0.0630554630376699,21.880000000000003
5,3,3,0.0378332778226019,16.840000000000003
5,3,4,0.0189166389113009,11.8
5,3,5,0.0075666555645203,6.76
5,3,6,0.0022699966693561,1.7199999999999989
5,3,7,0.0004539993338712,-3.3200000000000003
5,3,8,4.53999333871223e-05,-8.360000000000001
5,4,0,0.6671802946776392,34.46
5,4,1,0.1125990411386961,29.42
5,4,2,0.090079232910957,24.38
5,4,3,0.0630554630376699,19.34
5,4,4,0.0378332778226019,14.300000000000002
5,4,5,0.0189166389113009,9.26
5,4,6,0.0075666555645203,4.219999999999999
5,4,7,0.0022699966693561,-0.8200000000000003
5,4,8,0.0004539993338712,-5.860000000000001
5,4,9,4.53999333871223e-05,-10.9
5,5,0,0.5420702489679767,36.95999999999999
5,5,1,0.1251100457096624,31.92
5,5,2,0.1125990411386961,26.880000000000003
5,5,3,0.090079232910957,21.84
5,5,4,0.0630554630376699,16.8
5,5,5,0.0378332778226019,11.760000000000002
5,5,6,0.0189166389113009,6.719999999999999
5,5,7,0.0075666555645203,1.6799999999999995
5,5,8,0.0022699966693561,-3.360000000000001
5,5,9,0.0004539993338712,-8.4
5,5,10,4.539993338712231e-05,-13.44
5,6,0,0.4169602032583142,39.46000000000002
5,6,1,0.1251100457096624,34.42
5,6,2,0.1251100457096624,29.380000000000003
5,6,3,0.1125990411386961,24.34
5,6,4,0.090079232910957,19.3
5,6,5,0.0630554630376699,14.26
5,6,6,0.0378332778226019,9.22
5,6,7,0.0189166389113009,4.18
5,6,8,0.0075666555645203,-0.8600000000000012
5,6,9,0.0022699966693561,-5.9
5,6,10,0.0004539993338712,-10.94
5,6,11,4.539993338712231e-05,-15.980000000000002
5,7,0,0.3032237980677119,41.96000000000003
5,7,1,0.1137364051906022,36.92
5,7,2,0.1251100457096624,31.88000000000001
5,7,3,0.1251100457096624,26.840000000000007
5,7,4,0.1125990411386961,21.800000000000004
5,7,5,0.090079232910957,16.76
5,7,6,0.0630554630376699,11.720000000000002
5,7,7,0.0378332778226019,6.680000000000003
5,7,8,0.0189166389113009,1.640000000000004
5,7,9,0.0075666555645203,-3.399999999999997
5,7,10,0.0022699966693561,-8.439999999999998
5,7,11,0.0004539993338712,-13.48
5,7,12,4.539993338712231e-05,-18.52
5,8,0,0.2084434604088769,44.45999999999999
5,8,1,0.0947803376588351,39.42
5,8,2,0.1137364051906022,34.379999999999995
5,8,3,0.1251100457096624,29.340000000000007
5,8,4,0.1251100457096624,24.300000000000004
5,8,5,0.1125990411386961,19.26
5,8,6,0.090079232910957,14.22
5,8,7,0.0630554630376699,9.18
5,8,8,0.0378332778226019,4.140000000000004
5,8,9,0.0189166389113009,-0.8999999999999986
5,8,10,0.0075666555645203,-5.94
5,8,11,0.0022699966693561,-10.98
5,8,12,0.0004539993338712,-16.020000000000003
5,8,13,4.53999333871223e-05,-21.06
5,9,0,0.1355355083636192,46.959999999999965
5,9,1,0.0729079520452577,41.92
5,9,2,0.0947803376588351,36.88
5,9,3,0.1137364051906022,31.84
5,9,4,0.1251100457096624,26.800000000000004
5,9,5,0.1251100457096624,21.76
5,9,6,0.1125990411386961,16.72
5,9,7,0.090079232910957,11.679999999999996
5,9,8,0.0630554630376699,6.640000000000001
5,9,9,0.0378332778226019,1.6000000000000014
5,9,10,0.0189166389113009,-3.4400000000000013
5,9,11,0.0075666555645203,-8.480000000000002
5,9,12,0.0022699966693561,-13.520000000000003
5,9,13,0.0004539993338712,-18.56
5,9,14,4.53999333871223e-05,-23.6
5,10,0,0.0834583997598634,49.46000000000002
5,10,1,0.0520771086037556,44.42
5,10,2,0.0729079520452577,39.38
5,10,3,0.0947803376588352,34.34
5,10,4,0.1137364051906022,29.3
5,10,5,0.1251100457096624,24.260000000000005
5,10,6,0.1251100457096624,19.22
5,10,7,0.1125990411386961,14.18
5,10,8,0.090079232910957,9.14
5,10,9,0.0630554630376699,4.100000000000001
5,10,10,0.0378332778226019,-0.9399999999999976
5,10,11,0.0189166389113009,-5.98
5,10,12,0.0075666555645203,-11.02
5,10,13,0.0022699966693561,-16.06
5,10,14,0.0004539993338712,-21.1
5,10,15,4.539993338712231e-05,-26.14
6,0,0,0.9329140317649622,29.939999999999987
6,0,1,0.0378332778226019,24.9
6,0,2,0.0189166389113009,19.86
6,0,3,0.0075666555645203,14.82
6,0,4,0.0022699966693561,9.78
6,0,5,0.0004539993338712,4.74
6,0,6,4.53999333871223e-05,-0.3
6,1,0,0.8698585687272922,31.950000000000003
6,1,1,0.0630554630376699,26.91
6,1,2,0.0378332778226019,21.87
6,1,3,0.0189166389113009,16.830000000000002
6,1,4,0.0075666555645203,11.79
6,1,5,0.0022699966693561,6.75
6,1,6,0.0004539993338712,1.71
6,1,7,4.53999333871223e-05,-3.3300000000000005
6,2,0,0.7797793358163352,34.45
6,2,1,0.090079232910957,29.41
6,2,2,0.0630554630376699,24.37
6,2,3,0.0378332778226019,19.33
6,2,4,0.0189166389113009,14.29
6,2,5,0.0075666555645203,9.25
6,2,6,0.0022699966693561,4.21
6,2,7,0.0004539993338712,-0.8300000000000001
6,2,8,4.53999333871223e-05,-5.870000000000001
6,3,0,0.6671802946776392,36.95
6,3,1,0.1125990411386961,31.91
6,3,2,0.090079232910957,26.87
6,3,3,0.0630554630376699,21.83
6,3,4,0.0378332778226019,16.790000000000003
6,3,5,0.0189166389113009,11.75
6,3,6,0.0075666555645203,6.709999999999999
6,3,7,0.0022699966693561,1.67
6,3,8,0.0004539993338712,-3.370000000000001
6,3,9,4.53999333871223e-05,-8.41
6,4,0,0.5420702489679767,39.44999999999999
6,4,1,0.1251100457096624,34.410000000000004
6,4,2,0.1125990411386961,29.37
6,4,3,0.090079232910957,24.33
6,4,4,0.0630554630376699,19.29
6,4,5,0.0378332778226019,14.250000000000002
6,4,6,0.0189166389113009,9.21
6,4,7,0.0075666555645203,4.17
6,4,8,0.0022699966693561,-0.870000000000001
6,4,9,0.0004539993338712,-5.91
6,4,10,4.539993338712231e-05,-10.95
6,5,0,0.4169602032583142,41.95000000000001
6,5,1,0.1251100457096624,36.91
6,5,2,0.1251100457096624,31.870000000000005
6,5,3,0.1125990411386961,26.83
6,5,4,0.090079232910957,21.79
6,5,5,0.0630554630376699,16.75
6,5,6,0.0378332778226019,11.71
6,5,7,0.0189166389113009,6.67
6,5,8,0.0075666555645203,1.629999999999999
6,5,9,0.0022699966693561,-3.41
6,5,10,0.0004539993338712,-8.450000000000001
6,5,11,4.539993338712231e-05,-13.490000000000002
6,6,0,0.3032237980677119,44.45000000000002
6,6,1,0.1137364051906022,39.41
6,6,2,0.1251100457096624,34.370000000000005
6,6,3,0.1251100457096624,29.33
6,6,4,0.1125990411386961,24.29
6,6,5,0.090079232910957,19.25
6,6,6,0.0630554630376699,14.21
6,6,7,0.0378332778226019,9.170000000000002
6,6,8,0.0189166389113009,4.129999999999999
6,6,9,0.0075666555645203,-0.91
6,6,10,0.0022699966693561,-5.950000000000001
6,6,11,0.0004539993338712,-10.990000000000002
6,6,12,4.539993338712231e-05,-16.03
6,7,0,0.2084434604088769,46.94999999999999
6,7,1,0.0947803376588351,41.91
6,7,2,0.1137364051906022,36.870000000000005
6,7,3,0.1251100457096624,31.83000000000001
6,7,4,0.1251100457096624,26.790000000000006
6,7,5,0.1125990411386961,21.750000000000004
6,7,6,0.090079232910957,16.71
6,7,7,0.0630554630376699,11.670000000000002
6,7,8,0.0378332778226019,6.630000000000006
6,7,9,0.0189166389113009,1.5900000000000034
6,7,10,0.0075666555645203,-3.449999999999997
6,7,11,0.0022699966693561,-8.489999999999998
6,7,12,0.0004539993338712,-13.53
6,7,13,4.53999333871223e-05,-18.57
6,8,0,0.1355355083636192,49.44999999999997
6,8,1,0.0729079520452577,44.41
6,8,2,0.0947803376588351,39.370000000000005
